national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
55,14.0,0,25,25,25,0,1,12,21,0,No,0,0.46,0.4,0,No,No,No,Yes,No,No
29,16.0,22,20,40,40,5,18,48,71,10,No,0,0.99,0.99,0,No,No,No,Yes,No,No
14,12.0,0,0,0,0,0,0,2,2,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
180,,0,0,0,0,1,2,4,5,2,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
176,8.0,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
114,2.0,34,140,350,490,26,154,309,416,56,No,0,0.99,0.97,0,No,No,No,Yes,No,No
37,12.0,0,68,123,156,15,42,78,104,54,No,16,0.73,0.79,0,No,No,No,Yes,No,No
9,9.0,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
156,8.0,22,61,166,250,33,84,166,249,11,No,0,0.98,0.91,0,No,No,No,Yes,No,No
33,8.0,2,0,0,0,2,4,6,12,0,No,0,0.83,0.86,0,No,No,No,Yes,No,No
1,12.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
6,12.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
13,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
33,2.0,0,0,0,0,0,0,0,0,0,No,0,1.0,0.99,0,No,No,Yes,Yes,No,No
3,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4,52.0,0,21,21,21,1,1,2,4,0,No,21,1.0,0.59,0,Yes,No,No,No,No,No
0,12.0,0,47,79,111,5,22,56,92,0,No,15,0.73,0.79,0,No,No,No,Yes,No,Yes
149,9.0,58,93,219,291,31,97,194,280,36,No,5,0.85,0.82,0,No,No,No,Yes,No,No
0,4.0,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
31,8.0,0,0,0,0,0,1,1,1,3,No,0,0.99,0.96,0,No,No,No,Yes,No,No
9,4.0,0,0,0,0,0,2,2,2,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
7,4.0,0,0,0,0,0,1,1,3,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
2,,0,0,0,0,0,1,2,2,1,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
4,9.0,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
503,8.0,27,0,0,500,37,135,373,558,35,No,0,0.44,0.23,2,No,No,Yes,Yes,No,No
5,8.0,0,0,0,0,0,0,0,0,1,No,0,0.74,0.73,0,Yes,No,No,Yes,No,No
0,0.0,0,6,9,12,1,3,7,8,2,No,0,0.0,0.0,0,No,No,No,No,No,Yes
5,8.0,0,0,0,0,0,0,0,0,0,No,0,0.68,0.49,0,No,No,No,Yes,No,No
13,8.0,0,0,10,20,2,12,23,47,0,No,0,0.98,0.97,0,No,No,No,Yes,No,No
54,8.0,180,445,834,1222,106,387,683,1032,80,No,52,0.5,0.46,6,No,No,No,Yes,No,No
187,8.0,2,120,320,440,66,254,479,642,82,No,0,0.93,0.96,0,No,No,No,Yes,No,No
4,8.0,0,0,0,0,0,0,0,0,2,No,0,0.0,0.0,0,No,No,No,No,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
23,9.0,0,0,0,0,0,0,0,1,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
14,10.0,0,0,20,40,0,9,13,24,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
21,2.0,0,25,25,25,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,Yes,Yes,No,No
14,8.0,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
0,9.0,0,3,3,3,0,0,0,3,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
7,4.0,0,0,0,0,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
86,2.0,3,90,190,280,34,80,220,343,29,No,0,0.84,0.53,0,No,No,No,Yes,No,No
500,2.0,0,0,0,0,0,0,0,0,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
52,8.0,0,24,48,72,3,24,57,94,26,No,24,0.99,0.99,0,No,No,No,Yes,No,No
256,8.0,1,225,543,755,70,263,533,842,95,No,0,0.95,0.95,0,No,No,Yes,Yes,No,No
3,2.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
41,8.0,1,21,42,63,5,25,43,73,12,No,0,0.95,0.95,0,No,No,No,Yes,No,No
20,12.0,5,29,49,60,3,9,31,50,17,No,3,0.75,0.67,0,No,No,No,Yes,No,No
43,12.0,14,0,0,18,4,18,45,70,8,No,0,1.0,1.0,0,No,No,No,Yes,No,No
38,2.0,0,0,0,0,1,2,5,7,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
40,2.0,290,210,840,1470,300,1221,1604,2068,272,No,0,0.93,0.95,10,No,No,No,Yes,No,No
4,9.0,0,0,0,0,0,1,1,1,2,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
0,8.0,0,0,0,0,0,0,0,0,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
3,2.0,0,3,3,3,0,1,1,1,0,No,3,0.46,0.25,0,No,No,No,Yes,No,No
66,8.0,0,150,270,390,34,110,227,371,230,No,30,0.93,0.96,0,No,No,No,Yes,No,No
37,8.0,0,54,90,144,12,42,79,123,17,No,18,0.34,0.57,0,No,No,No,Yes,No,No
18,8.0,71,282,476,689,62,214,396,578,35,No,7,0.5,0.46,0,No,No,No,Yes,No,No
290,8.0,0,0,0,0,0,2,2,2,1,No,0,1.0,0.98,0,No,No,No,Yes,No,No
6,8.0,0,5,5,10,4,8,9,14,2,No,0,0.97,0.97,0,No,No,No,Yes,No,No
25,8.0,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
25,8.0,0,0,0,0,0,0,0,1,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
12,12.0,0,0,0,0,0,2,2,6,0,No,0,0.7,0.76,0,No,No,No,Yes,No,No
0,8.0,0,2,2,3,0,1,1,2,0,No,1,0.82,0.81,0,No,No,No,Yes,No,No
3,8.0,0,0,0,0,0,0,0,0,0,No,0,0.8,0.79,0,No,No,No,Yes,No,No
0,4.0,4,1,1,1,0,0,0,0,0,No,0,0.7,0.66,0,Yes,No,Yes,Yes,No,No
8,8.0,0,6,6,12,0,1,8,12,1,No,0,0.41,0.46,0,No,No,Yes,Yes,No,No
215,8.0,0,250,250,500,30,127,263,339,51,No,0,0.99,0.99,0,No,No,No,Yes,No,No
53,8.0,0,0,0,0,0,2,6,14,5,No,0,1.0,0.98,0,No,No,No,Yes,No,No
4,2.0,0,100,100,100,0,0,0,0,1,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
31,8.0,12,21,53,87,10,29,52,81,0,No,6,0.9,0.92,0,No,No,No,Yes,No,No
19,2.0,0,0,0,0,0,0,0,0,0,No,0,0.6,0.66,0,Yes,No,No,Yes,No,No
4,8.0,0,0,0,0,0,0,0,0,0,No,0,0.64,0.64,0,No,No,No,Yes,No,No
3,,0,0,0,0,0,0,0,1,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
2,9.0,0,0,0,0,0,0,0,0,1,No,0,0.7,0.66,0,No,No,No,Yes,No,No
12,8.0,0,50,50,100,5,15,26,39,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
0,8.0,11,12,21,30,1,10,19,27,5,No,0,0.77,0.73,0,No,No,No,Yes,No,No
1,8.0,0,0,0,0,0,0,0,0,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
5,9.0,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
169,2.0,0,0,0,0,0,0,0,0,0,No,0,-99.0,1.0,0,No,No,No,Yes,No,No
0,4.0,0,10,10,10,0,0,0,0,0,No,0,0.57,0.68,0,Yes,No,No,Yes,No,Yes
0,8.0,0,14,20,23,3,10,12,18,3,No,0,0.97,0.93,0,No,No,No,Yes,No,No
1,12.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
0,2.0,0,66,66,66,0,0,0,0,3,No,18,0.99,0.98,0,Yes,No,Yes,Yes,No,No
77,9.0,28,24,40,64,9,34,75,121,19,No,8,0.85,0.82,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
4,8.0,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,Yes,No,No,Yes,No,No
2,9.0,0,0,0,1,0,0,0,1,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
184,12.0,0,200,400,600,47,198,468,839,81,No,100,0.94,0.87,0,No,No,No,Yes,No,No
1,8.0,8,102,130,178,26,63,104,141,9,No,1,0.5,0.46,1,No,No,No,Yes,No,Yes
1085,8.0,34,690,1226,1762,400,846,1809,3459,330,No,69,0.99,0.97,0,No,No,No,Yes,No,No
10,8.0,0,0,0,0,0,0,1,1,0,No,0,1.0,0.91,0,No,No,No,Yes,No,No
60,4.0,0,0,0,0,0,10,11,11,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
78,9.0,12,220,317,317,31,113,195,282,33,No,0,0.7,0.66,0,No,No,No,Yes,No,No
129,8.0,0,106,210,305,22,121,229,377,4,No,0,0.7,0.73,0,No,No,No,Yes,No,No
41,0.0,0,0,0,0,0,0,0,6,0,No,0,0.0,0.0,0,No,No,Yes,Yes,No,No
0,4.0,0,7,7,7,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
4,8.0,0,0,2,3,1,1,5,7,2,No,0,0.96,0.89,0,No,No,No,Yes,No,No
4,2.0,0,1,2,2,0,0,0,0,0,No,0,0.82,0.84,0,Yes,No,No,Yes,No,No
378,,39,0,0,0,101,298,569,857,100,No,0,-99.0,-99.0,1,No,No,No,No,No,No
176,8.0,13,76,206,335,50,172,376,624,44,No,30,0.5,0.46,0,No,No,No,Yes,No,No
6,2.0,0,0,0,0,0,0,0,1,0,No,0,1.0,0.98,0,No,No,No,Yes,No,No
60,8.0,21,176,367,598,66,215,466,621,40,No,3,0.7,0.71,0,No,No,No,Yes,No,No
25,15.0,5,121,189,245,33,95,181,272,29,No,28,0.06,0.09,0,No,No,No,Yes,No,No
257,16.0,2,0,0,220,15,52,102,173,28,No,0,0.66,0.64,0,No,No,Yes,Yes,No,No
24,2.0,0,123,257,410,20,40,41,42,0,No,11,0.78,0.75,0,Yes,No,No,Yes,No,No
56,2.0,0,0,0,0,0,1,1,1,2,No,0,0.83,0.7,0,Yes,No,No,Yes,No,No
1,2.0,0,0,0,0,0,2,3,3,0,No,0,0.37,0.34,0,No,No,Yes,Yes,No,No
11,12.0,0,0,0,0,0,0,0,1,2,No,0,0.92,0.83,0,Yes,No,Yes,Yes,No,No
158,0.0,0,0,0,0,2,5,10,20,63,No,0,0.0,0.0,0,No,No,No,Yes,No,No
4,12.0,0,0,0,0,0,1,1,1,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
0,3.0,2,0,0,0,0,0,0,0,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
99,8.0,0,0,0,0,1,1,1,1,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
2,8.0,0,0,1,1,2,2,4,4,2,No,0,0.35,0.52,0,No,No,No,Yes,No,No
156,2.0,28,922,1642,2422,133,345,542,640,124,No,0,0.68,0.68,0,No,No,Yes,Yes,No,No
219,8.0,60,852,1493,2209,222,775,1249,1732,219,No,0,0.97,0.96,0,No,No,No,Yes,No,No
65,12.0,0,0,0,0,0,0,1,9,0,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
7,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
39,,0,0,0,0,0,0,0,0,6,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
0,2.0,0,12,12,12,0,0,0,0,1,No,12,0.91,0.95,0,No,No,No,Yes,No,No
549,8.0,278,450,1146,1842,178,586,1192,1681,230,No,0,0.99,0.97,0,No,No,No,Yes,No,No
5,12.0,4,2,2,3,0,1,4,8,0,No,1,0.77,0.73,0,No,No,No,Yes,No,No
23,,0,0,0,0,0,0,1,25,0,No,0,-99.0,-99.0,0,No,No,Yes,Yes,No,No
339,12.0,10,500,1000,1000,281,905,1828,2244,149,No,0,0.98,0.96,0,No,No,No,Yes,No,No
2,4.0,1,4,6,8,0,4,4,5,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
21,2.0,0,12,36,60,5,23,49,90,6,No,0,0.53,0.55,0,No,No,No,Yes,No,No
2,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
336,2.0,179,784,1552,2288,254,836,1365,1803,202,No,48,0.98,0.98,0,No,No,No,Yes,No,No
21,2.0,0,0,0,0,1,15,27,31,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
14,2.0,0,108,186,258,24,74,125,192,23,No,12,0.7,0.71,0,No,No,No,Yes,No,No
4,2.0,0,20,30,40,1,6,15,21,0,No,10,0.68,0.64,0,No,No,No,Yes,No,No
240,8.0,74,376,796,1124,95,345,896,1384,115,No,0,0.95,0.95,0,No,No,No,Yes,No,No
194,9.0,0,0,0,0,2,2,2,8,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
21,8.0,0,3,12,24,0,20,34,54,12,No,0,0.34,0.48,0,No,No,No,Yes,No,No
13,8.0,0,0,0,0,4,9,21,29,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
11,12.0,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
12,8.0,0,0,0,0,0,0,0,0,0,No,0,0.95,0.94,0,No,No,No,Yes,No,No
117,2.0,3,24,48,72,6,27,56,87,19,No,24,0.0,0.0,0,No,No,No,Yes,No,No
0,,0,0,0,0,3,8,11,14,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
3652,2.0,0,0,0,0,3,13,31,43,4,No,0,0.85,0.78,0,No,No,No,Yes,No,No
13,8.0,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
836,8.0,572,0,314,1278,24,237,1135,1461,32,No,0,0.99,0.95,0,No,No,No,Yes,No,No
50,8.0,0,0,0,0,0,0,0,0,0,No,0,0.94,0.8,0,No,No,No,Yes,No,No
41,9.0,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
5,9.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
5,9.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.77,0,No,No,No,Yes,No,No
83,2.0,0,23,78,126,11,55,106,154,42,No,12,0.81,0.78,0,No,No,No,Yes,No,No
12,8.0,1,4,8,12,1,4,6,10,2,No,0,0.79,0.66,0,No,No,No,Yes,No,No
64,8.0,0,0,0,0,4,11,30,35,10,No,0,0.72,0.69,0,No,No,Yes,Yes,No,No
2,17.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
25,8.0,0,72,120,180,15,38,81,128,14,No,12,0.5,0.46,0,No,No,No,Yes,No,No
0,8.0,0,6,10,13,0,4,7,10,0,No,1,0.82,0.81,0,No,No,No,Yes,No,No
3,8.0,0,0,0,0,0,0,1,1,0,No,0,0.9,0.94,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,Yes
3,9.0,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,Yes,No,No,No,No,No
5,8.0,0,0,0,0,0,1,1,1,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
29,12.0,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
5,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,No,No,No
9,0.0,0,0,0,0,0,0,0,0,1,No,0,0.0,0.0,0,No,No,No,Yes,No,No
86,12.0,0,44,44,88,17,46,76,120,23,No,0,0.57,0.68,0,No,No,Yes,Yes,No,No
3,12.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
109,2.0,10,86,172,258,31,133,262,350,53,No,0,0.97,0.98,0,No,No,No,Yes,No,No
7,2.0,0,0,0,0,0,0,0,0,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
106,2.0,15,160,240,320,37,105,169,263,30,No,0,1.0,0.99,0,No,No,No,Yes,No,No
0,2.0,10,0,0,0,0,0,0,0,0,No,0,0.39,0.19,0,Yes,No,No,Yes,No,No
5,12.0,0,0,0,0,5,5,5,5,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
6174,4.0,400,9318,20686,36964,6644,21132,40098,51309,3283,No,720,0.55,0.66,22,No,No,No,No,No,No
1813,8.0,0,5500,5500,5500,7,25,55,83,10,No,0,0.97,0.97,0,No,No,Yes,Yes,No,No
3,8.0,0,216,324,432,58,128,149,228,39,No,36,0.9,0.95,0,No,No,No,Yes,No,No
8,10.0,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
192,8.0,10,192,384,576,71,226,513,679,196,No,48,0.53,0.54,0,No,No,Yes,Yes,No,No
5,4.0,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
870,4.0,0,0,0,0,0,4,7,10,1,No,0,0.73,0.78,0,No,No,No,Yes,No,No
55,8.0,3,74,113,152,6,51,98,145,30,No,2,0.98,0.98,0,No,No,No,Yes,No,No
139,8.0,0,0,0,0,0,0,0,0,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
220,8.0,3,0,75,150,19,77,174,192,40,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
112,8.0,46,106,166,226,26,87,156,242,74,No,0,0.31,0.22,0,No,No,No,Yes,No,No
5,2.0,0,13,27,45,6,24,67,71,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
15,9.0,0,0,0,0,0,0,1,1,0,No,0,0.95,0.89,0,No,No,No,Yes,No,No
14,12.0,0,0,0,0,0,0,0,0,0,No,0,0.68,0.49,0,No,No,Yes,Yes,No,No
62,8.0,18,18,36,36,5,20,39,61,15,No,0,0.86,0.67,0,No,No,No,Yes,No,No
182,9.0,4,13,91,213,23,115,241,362,32,No,0,0.58,0.45,0,No,No,No,Yes,No,No
0,12.0,0,6,9,9,0,0,0,0,0,No,6,0.73,0.79,0,Yes,No,No,Yes,No,No
229,9.0,0,60,180,276,18,63,180,338,20,No,12,0.9,0.88,0,No,No,No,Yes,No,No
19,2.0,0,0,0,0,1,1,1,1,1,No,0,0.82,0.68,0,Yes,No,No,Yes,No,No
91,9.0,53,192,336,480,22,110,242,518,73,No,0,0.58,0.45,0,No,No,Yes,Yes,No,No
76,,0,0,0,0,0,0,2,5,30,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
23,,0,0,0,0,0,0,0,0,1,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
0,8.0,0,0,0,0,0,0,0,0,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
477,8.0,117,1020,1740,2640,329,1199,1986,2764,337,No,180,0.98,0.98,0,No,No,No,Yes,No,No
2,2.0,0,1,5,5,2,5,7,9,1,No,0,0.82,0.84,0,No,No,No,Yes,No,No
12,2.0,0,80,80,80,0,0,0,0,0,No,20,0.19,0.46,0,Yes,No,No,Yes,No,No
57,4.0,0,0,0,0,0,2,5,5,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11,2.0,0,0,0,0,0,0,0,0,0,No,0,0.97,0.93,0,No,No,Yes,Yes,No,No
42,8.0,0,0,0,0,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
116,8.0,7,0,48,48,17,41,77,113,29,No,0,1.0,0.97,0,No,No,No,Yes,No,No
23,8.0,14,16,28,32,5,17,46,70,27,No,0,0.99,0.99,0,No,No,No,Yes,No,No
122,52.0,0,0,0,0,0,0,0,0,0,No,0,1.0,1.0,0,Yes,No,No,No,No,No
13,3.0,0,16,32,48,5,14,26,42,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
47,8.0,0,0,0,0,0,1,1,1,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
1,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
7,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
18,8.0,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
3,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
8,10.0,0,0,0,0,0,2,3,3,0,No,0,0.77,0.84,0,No,No,No,Yes,No,No
10,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
173,,0,0,0,0,2,7,10,16,0,No,0,-99.0,-99.0,0,Yes,No,Yes,Yes,No,No
372,8.0,39,767,1121,1475,225,816,1744,2611,192,No,354,0.87,0.83,0,No,No,Yes,Yes,No,No
1,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
46,8.0,13,99,147,219,12,59,108,156,42,No,30,0.93,0.96,0,No,No,No,Yes,No,No
2,9.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
166,12.0,21,86,196,286,61,190,480,723,88,No,6,0.63,0.57,0,No,No,Yes,Yes,No,No
4,8.0,0,0,0,0,0,0,2,2,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
0,2.0,0,24,24,24,0,0,0,0,0,No,24,0.83,0.91,0,Yes,No,Yes,Yes,No,No
55,8.0,0,0,0,0,4,8,16,25,3,No,0,0.95,0.95,0,Yes,No,No,Yes,No,No
9,12.0,0,0,0,0,0,0,1,2,2,No,0,0.77,0.73,0,No,No,No,Yes,No,No
108,8.0,0,300,400,600,38,300,494,668,56,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1,4.0,2,2,3,4,1,3,4,6,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
0,8.0,0,23,30,37,6,21,31,50,8,No,0,0.48,0.52,0,No,No,No,Yes,No,No
14,2.0,10,0,7,14,3,14,19,26,2,No,0,0.96,0.96,0,No,No,No,Yes,No,No
13,8.0,0,4,4,4,0,2,7,12,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
4,8.0,1,2,4,4,0,0,4,4,9,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3,2.0,0,60,60,60,1,1,1,1,0,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
7,3.0,0,0,0,2,0,0,4,5,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3,12.0,0,8,11,15,3,7,13,19,5,No,2,0.77,0.75,0,No,No,No,Yes,No,No
5,2.0,0,0,0,0,0,0,0,0,0,No,0,0.85,0.92,0,Yes,No,Yes,Yes,No,No
3,2.0,0,0,0,0,0,0,0,2,0,No,0,0.54,0.56,0,Yes,No,No,Yes,No,No
0,2.0,0,0,0,0,0,0,0,0,0,No,0,0.78,0.8,0,Yes,No,No,Yes,No,No
0,4.0,0,8,8,8,0,0,0,0,0,No,2,0.22,0.15,0,Yes,No,No,Yes,No,No
0,,0,1,1,1,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,Yes,Yes,No,No
17,3.0,0,80,140,215,9,33,60,66,0,No,8,0.58,0.45,0,No,No,No,Yes,No,No
26,12.0,0,0,0,0,6,10,12,24,4,No,0,0.77,0.77,0,No,No,No,Yes,No,No
4,2.0,5,4,8,12,0,5,7,16,0,No,0,0.0,0.0,0,No,No,No,Yes,No,No
134,2.0,78,390,810,1200,66,244,503,758,117,No,30,0.99,0.99,0,No,No,No,Yes,No,No
18,8.0,0,0,0,0,0,3,5,10,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
4,8.0,0,0,0,0,0,0,0,0,0,No,0,0.68,0.49,0,No,No,No,Yes,No,No
67,,0,0,0,0,9,9,9,9,3,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
862,15.0,0,0,0,0,5,7,10,16,0,No,0,0.87,0.93,0,No,No,No,Yes,No,No
2,4.0,3,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
19,4.0,0,0,0,0,0,1,5,7,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
10,2.0,0,0,0,0,0,1,1,1,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
261,8.0,0,0,0,0,0,37,67,82,8,No,0,1.0,1.0,0,No,No,No,Yes,No,No
19,8.0,0,0,0,0,0,0,0,0,2,No,0,0.37,0.34,0,No,No,No,Yes,No,No
14,,0,0,0,0,0,0,0,0,1,No,0,-99.0,-99.0,0,Yes,No,No,No,No,No
12,5.0,0,0,0,0,0,0,2,2,6,No,0,0.99,0.98,0,No,No,No,Yes,No,No
6,8.0,0,4,8,12,1,3,6,14,0,No,0,0.97,0.98,0,No,No,Yes,Yes,No,No
16,2.0,0,0,0,0,0,0,0,0,0,No,0,0.78,0.75,0,Yes,No,Yes,Yes,No,No
4,8.0,0,5,12,15,0,3,9,14,1,No,2,0.96,0.95,0,No,No,No,Yes,No,No
2,8.0,0,2,4,6,0,2,5,5,1,No,0,0.83,0.85,0,No,No,No,Yes,No,No
2,8.0,0,5,10,15,0,3,10,15,0,No,5,0.82,0.81,0,No,No,No,Yes,No,No
48,4.0,30,39,88,137,12,35,61,86,12,No,2,0.73,0.78,0,No,No,No,Yes,No,No
2,8.0,0,1,2,3,0,1,1,3,1,No,0,0.73,0.76,0,No,No,No,Yes,No,No
2,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
733,8.0,7,960,1440,2400,224,758,1488,2147,235,No,0,1.0,1.0,0,No,No,No,Yes,No,No
652,2.0,292,1980,3840,5760,468,2050,3535,5127,561,No,120,1.0,0.86,0,No,No,No,Yes,No,No
0,2.0,0,0,0,0,0,0,0,0,0,No,0,0.93,0.87,0,No,No,Yes,Yes,No,No
10,12.0,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
8,8.0,0,169,169,169,0,0,4,4,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
115,2.0,31,144,216,312,42,123,212,340,44,No,24,-99.0,-99.0,0,No,No,No,Yes,No,No
4,8.0,0,2,4,5,0,0,3,6,0,No,0,0.9,0.94,0,No,No,No,Yes,No,No
